,Bank,Date,INF,PR,CR,OE,ROA,NIA,NIM,RA,SCTA,CDR,LAS,SIZE,is_Credit_Agricole,is_FUIB,is_Kredobank,is_OTP,is_Oschadbank,is_Pivdennyi,is_Privat_Bank,is_Raiffeisen,is_Sense,is_Ukrsibbank,is_Universal
136,Universal,03/2020,-1.0499999999999998,-0.3274999999999988,-0.0033816672010046,-0.0002521196262857,0.0040923296224305,-0.0066518891844006,-0.0002513758584218,-0.0056609050578422,0.0025247028485211,0.0050446451437335,-0.0339228313767417,0.0719519688799401,0,0,0,0,0,0,0,0,0,0,1
137,OTP,03/2020,-1.0499999999999998,-0.3274999999999988,-0.0061344002572527,-0.0001380733928072,0.0012251797661168,-0.0030144861030296,0.00040124708287,-0.0057660636546575,-0.0007681141321311,-0.0077344162891725,-0.0078329242721797,0.0474070747068999,0,0,0,1,0,0,0,0,0,0,0
138,Raiffeisen,03/2020,-1.0499999999999998,-0.3274999999999988,-0.0052285212956727,-0.0001984305842754,0.0035218552163971,-0.0008878727366088,-0.0003168615063616,-0.0038525376929384,0.0075719381823163,-0.0046528946618726,-0.0906079177081143,0.0149079778791119,0,0,0,0,0,0,0,1,0,0,0
139,Privat_Bank,03/2020,-1.0499999999999998,-0.3274999999999988,-0.0019007464172509,-4.034293713942039e-05,-0.0006535440238691,0.0001528228152072,-5.75472052762498e-05,-0.0017426897703681,0.0110227932890181,0.0182167949852772,-0.0313676086084373,0.0383796744456894,0,0,0,0,0,0,1,0,0,0,0
140,Oschadbank,03/2020,-1.0499999999999998,-0.3274999999999988,0.0329615457769429,-0.0005606722100842,0.0024718587899041,-0.015410837853025,-0.0002311399217647,-0.0042073302783736,0.0115045766753472,0.0088862316683441,-0.0151297618302752,0.0648545237701796,0,0,0,0,1,0,0,0,0,0,0
141,Kredobank,03/2020,-1.0499999999999998,-0.3274999999999988,0.0073182880985855,0.0010484191148437,0.0022687232096153,0.139049258613887,2.0229740426947265e-05,-0.0009951414524449,0.0142671346205464,0.046417126017985,-0.0577635895380775,0.0296855705966052,0,0,1,0,0,0,0,0,0,0,0
142,Sense,03/2020,-1.0499999999999998,-0.3274999999999988,-0.0060544220452166,0.0013695993710206,0.0038379402994592,0.1552833039923315,-0.0004781830305042,-0.0046939231139013,0.0112385104274299,0.0014739060096545,-0.0031281758476769,0.0474258480332032,0,0,0,0,0,0,0,0,1,0,0
143,Pivdennyi,04/2020,-0.8791666666666664,-0.3012500000000013,0.0123101457198334,-0.0001804795057818,0.0070370671904278,-0.0095902987995005,4.905407499284243e-05,0.0223705229699361,0.0033438054117174,-0.0013836109626963,0.0126196167369472,0.0292665512822516,0,0,0,0,0,1,0,0,0,0,0
144,FUIB,04/2020,-0.8791666666666664,-0.3012500000000013,0.0015202831355955,0.0001534205969342,0.000221764020506,0.0193568941420614,-0.0001230548113173,-0.0002399497619773,0.0019597091290228,0.0085813966646388,-0.0045060971131896,0.0136632890161152,0,1,0,0,0,0,0,0,0,0,0
145,Ukrsibbank,04/2020,-0.8791666666666664,-0.3012500000000013,-0.0066470700539706,-0.0006247222547867,-0.0001330785571046,-0.0062254056024355,0.0004495701823638,-0.0137994616458236,-0.0055873690473041,0.0103042460993322,-0.0160057888867186,-0.0090009626457181,0,0,0,0,0,0,0,0,0,1,0
146,Credit_Agricole,04/2020,-0.8791666666666664,-0.3012500000000013,0.0049524300277282,0.0001924344635482,-0.0004888044265583,-0.0057217819904603,3.0877043035195534e-05,0.0056875495006439,0.0003531657953937,-0.0134390053295709,-0.0078600823183668,-0.0444871076870718,1,0,0,0,0,0,0,0,0,0,0
147,Universal,04/2020,-0.8791666666666664,-0.3012500000000013,0.0043288043101657,-0.0005951600594897,0.0002441584679009,-0.0032961268041377,-0.0001694827387452,-0.0029477114216482,-0.0015279339965401,-0.0002196805864718,-0.0220769355130928,0.0619631891687824,0,0,0,0,0,0,0,0,0,0,1
148,OTP,04/2020,-0.8791666666666664,-0.3012500000000013,-0.0018353518946088,0.000148280742146,-0.0003594314551615,-0.00204863124484,6.776865162905384e-05,0.0062565730802609,0.0022878839858511,0.0298536748719684,-0.0158736690874878,-0.0302036137537804,0,0,0,1,0,0,0,0,0,0,0
149,Raiffeisen,04/2020,-0.8791666666666664,-0.3012500000000013,-0.0037392572995761,-0.0001905979403676,-0.0015580338763378,-0.0009137285766666,-0.0005270688831933,0.0019367953940801,0.0258895437479064,-0.0033858399461522,-0.0447859554183317,-0.0488445466123081,0,0,0,0,0,0,0,1,0,0,0
150,Privat_Bank,04/2020,-0.8791666666666664,-0.3012500000000013,0.0006281603378506,0.0005574146508607,4.4547716241117447e-05,-0.0046016177158855,1.5192261594616438e-05,0.0072810421091798,-0.0089533303484538,0.0035242252811569,-0.0036421627095555,-6.854536187006488e-05,0,0,0,0,0,0,1,0,0,0,0
151,Oschadbank,04/2020,-0.8791666666666664,-0.3012500000000013,0.041918440108714,-0.0001520371583757,-0.0027522558198883,-0.0032306216725382,-9.633750392646236e-05,0.00157200680063,0.0138236064290801,-0.0317277170562894,-0.0333996231889543,-0.0127338556115503,0,0,0,0,1,0,0,0,0,0,0
152,Kredobank,04/2020,-0.8791666666666664,-0.3012500000000013,0.0005809277686554,-0.0002631739450211,0.0003501703433295,-0.0191004731254455,0.0003421840862606,0.0022996570941543,0.0080335142141238,0.0265010176482689,-0.0201104422035235,-0.0047901902356457,0,0,1,0,0,0,0,0,0,0,0
153,Sense,04/2020,-0.8791666666666664,-0.3012500000000013,0.0038946433455579,-0.0005799095809141,-0.0040739339449133,-0.0281395717786999,-0.0004831818965208,-0.0029884402672398,0.0056422354144523,-0.0447963761292175,0.0015444813125587,0.0201283293401814,0,0,0,0,0,0,0,0,1,0,0
154,Pivdennyi,05/2020,-1.2083333333333328,-1.0074999999999985,0.0139135050819148,-0.0002807902129215,-0.0014063007116106,-0.0042433905735563,-7.301116990895626e-06,-0.0132665230872688,0.0025440759812531,-0.0013743014486805,0.0094644012139471,0.045839513489561,0,0,0,0,0,1,0,0,0,0,0
155,FUIB,05/2020,-1.2083333333333328,-1.0074999999999985,0.0253674494760629,-8.983178825554185e-05,-0.0004913605619556,0.0144541408665799,-0.0005587925285476,0.0044137943877474,0.0009523867977576,-0.0333992646382566,0.0377542056912058,-0.013101342386804,0,1,0,0,0,0,0,0,0,0,0
156,Ukrsibbank,05/2020,-1.2083333333333328,-1.0074999999999985,-0.0014866194708171,-0.0002107598450773,-0.0006045895631171,-0.0051788790696848,-0.0001709576597981,-0.0070333064605301,-0.0033238837323128,-0.0386690394238024,0.009140811635329,-0.0393305551124214,0,0,0,0,0,0,0,0,0,1,0
157,Credit_Agricole,05/2020,-1.2083333333333328,-1.0074999999999985,0.0217357535099376,0.0004285595637002,-0.0001782830354077,-0.0026713080128164,0.0002008315382227,0.004504218803182,0.0016430162994913,-0.0036125597163512,0.0218517092298311,-0.0321096430013625,1,0,0,0,0,0,0,0,0,0,0
158,Universal,05/2020,-1.2083333333333328,-1.0074999999999985,0.007634743465424,-0.0007073407188069,-0.0015462499883357,0.0006138011149036,-0.0001547153548332,-0.0017814106422142,-0.0046413939039881,0.0035882985399188,-0.0193907280064519,0.069108348499796,0,0,0,0,0,0,0,0,0,0,1
159,OTP,05/2020,-1.2083333333333328,-1.0074999999999985,0.0076489465986006,0.0001544986899679,-0.0009156222551384,0.0010455674966284,-0.0003393494681496,0.0053452471587902,0.005855644834118,-0.0097259372209818,-0.0188300568330404,-0.0324998345484139,0,0,0,1,0,0,0,0,0,0,0
160,Raiffeisen,05/2020,-1.2083333333333328,-1.0074999999999985,0.0011376166413811,-0.0003527681627234,-0.0007684636224601,2.661075616282099e-05,0.0003217013805203,0.0044569685835623,0.0198315232387571,0.0182592282579975,-0.0285090167824168,-0.0598837896595725,0,0,0,0,0,0,0,1,0,0,0
161,Privat_Bank,05/2020,-1.2083333333333328,-1.0074999999999985,0.0028908707423254,-0.0006939730902991,0.0005266992230077,-0.0030465060653513,0.0002459364836527,0.0097405075065535,0.0027719073565786,-0.0021455037192565,0.0182531405256977,0.0189671480383673,0,0,0,0,0,0,1,0,0,0,0
162,Oschadbank,05/2020,-1.2083333333333328,-1.0074999999999985,0.0606732480822655,-0.000601451413892,-0.0007159361217376,-0.0171603586544896,-0.0001786364761402,0.0016271846530175,-0.0011451296489533,-0.0299649409017426,-0.0060917127221964,-0.013650126527942,0,0,0,0,1,0,0,0,0,0,0
163,Kredobank,05/2020,-1.2083333333333328,-1.0074999999999985,0.0012161052018564,-0.0005470722134985,-0.001046508690019,-0.0215686186297173,9.964611326188784e-05,0.0019071398484855,0.0010958377738077,-0.0298419898928295,0.0125617021768719,-0.0094739625004827,0,0,1,0,0,0,0,0,0,0,0
164,Sense,05/2020,-1.2083333333333328,-1.0074999999999985,0.0161687325685422,-0.0006253038262244,-0.0026845637211234,-0.0296332176351874,-0.0006660736043193,-0.0027783110026581,0.0072799406743484,-0.0346096497660385,-0.0186269283008763,-0.0024064878404885,0,0,0,0,0,0,0,0,1,0,0
165,Pivdennyi,06/2020,-0.6916666666666664,-1.5370833333333316,0.0022261881100642,-0.0002653487939175,-0.0008162779297362,-0.0026958599300216,-0.0002423618110737,-0.0204892508499855,0.0008797879326978,-0.0053936153028155,-0.017293702609229,0.0141288406945321,0,0,0,0,0,1,0,0,0,0,0
166,FUIB,06/2020,-0.6916666666666664,-1.5370833333333316,0.0203105760986702,0.0001368301662236,-0.0006052091701955,-0.003575345720591,-0.0004945978975905,0.0026846166998679,-0.0011121549928944,-0.0397013635937512,0.023330890061508,-0.0334582776848613,0,1,0,0,0,0,0,0,0,0,0
167,Ukrsibbank,06/2020,-0.6916666666666664,-1.5370833333333316,0.0028356201476946,-0.0001088791691364,-0.0007727038307398,-0.0071533147115681,-0.0006153781217568,-0.0026489636439895,-0.0006078424646905,-0.0154119848812706,0.0231585851098551,-0.0602035088549648,0,0,0,0,0,0,0,0,0,1,0
168,Credit_Agricole,06/2020,-0.6916666666666664,-1.5370833333333316,0.0232933684724201,-4.8698224317736925e-05,-0.0005273083638385,-0.007869593204375,-0.0002068945244442,0.0016304594155028,0.0043724673998067,0.0061197779026145,-0.0090800276535936,-0.0154283344238912,1,0,0,0,0,0,0,0,0,0,0
169,Universal,06/2020,-0.6916666666666664,-1.5370833333333316,0.0092466465435537,0.0015270685364429,-0.0015146912016838,0.0022314524105975,0.0002681708708977,0.0075147596728475,0.0008417454443834,0.0315875911482302,0.0223053315712293,-0.0634977523931112,0,0,0,0,0,0,0,0,0,0,1
170,OTP,06/2020,-0.6916666666666664,-1.5370833333333316,0.0201361250453995,-0.0002522411013101,-0.000917047225307,-0.0016270672961776,-0.00058885527251,-0.0023042961386849,0.0051891133445168,-0.0382803636910538,-0.0047688742631389,-0.0273523094854262,0,0,0,1,0,0,0,0,0,0,0
171,Raiffeisen,06/2020,-0.6916666666666664,-1.5370833333333316,0.0059646808331215,-0.0003485112175543,0.0004274492508537,-0.0018242439461596,0.001292603701379,0.0012106314877961,0.0122931089510162,0.0431166837549185,-0.0437783960997086,-0.0115965677300948,0,0,0,0,0,0,0,1,0,0,0
172,Privat_Bank,06/2020,-0.6916666666666664,-1.5370833333333316,0.0044430872295186,-0.0003334974799305,-9.076064808088286e-05,0.0020806865690215,1.458014093735395e-05,0.0141364772783033,0.0038971307685897,-0.0213158583063999,0.0324510088991951,0.0059563504307398,0,0,0,0,0,0,1,0,0,0,0
173,Oschadbank,06/2020,-0.6916666666666664,-1.5370833333333316,-0.0272188160758694,-0.0001468600307763,0.0004425324590355,-0.0014787928116509,-0.0002170315987138,-0.000623312418708,-0.0014927255731925,-0.0308131600436485,0.0089514881319422,0.0068408832293229,0,0,0,0,1,0,0,0,0,0,0
174,Kredobank,06/2020,-0.6916666666666664,-1.5370833333333316,-0.0020978325287093,-0.0001257370376439,-0.0014729330636008,0.000517159576438,-0.0005069331092681,-0.0022555450851066,-0.0030549958303755,-0.0462103470195516,0.013415915107709,0.0150173367730666,0,0,1,0,0,0,0,0,0,0,0
175,Sense,06/2020,-0.6916666666666664,-1.5370833333333316,0.0162214672749242,0.0004743832221879,0.0014482019412761,0.0543560602793233,-0.0006614380559264,0.0001171218642269,0.0020557432560187,0.0021509008736559,-0.0390038252388674,-0.0570141685273277,0,0,0,0,0,0,0,0,1,0,0
176,Pivdennyi,07/2020,-1.0541666666666665,-1.631666666666666,0.0071559070899947,-0.0002055721057826,-0.0009100893101734,-0.0061271173555293,-0.0001964609053884,-0.0187350758721803,0.0016384052440445,-0.0071467729860891,-0.0282583917846782,0.0321008840094343,0,0,0,0,0,1,0,0,0,0,0
177,FUIB,07/2020,-1.0541666666666665,-1.631666666666666,0.0271338965782505,-9.123722413985e-05,-2.9019973214861917e-05,-0.0042115571218824,-0.0001479251433296,0.0004059355965098,0.0022567070287604,0.0034747261069183,-0.0333599663284529,0.0013923759974474,0,1,0,0,0,0,0,0,0,0,0
178,Ukrsibbank,07/2020,-1.0541666666666665,-1.631666666666666,0.0033175352694247,-0.0002525012499926,-0.0003665954840615,-0.0044533890697853,-0.0004503546042877,-0.0068210562177897,-0.0016216688604258,-0.0301880366602083,0.0347781735768557,-0.0038957785100386,0,0,0,0,0,0,0,0,0,1,0
179,Credit_Agricole,07/2020,-1.0541666666666665,-1.631666666666666,0.0189569131693852,0.0001339594756852,0.0006900932579694,-0.0023856639174287,0.0003433874515682,-0.0006199033929723,0.0007910022081948,0.0285849362399287,-0.0180239465532189,-0.0030089360625531,1,0,0,0,0,0,0,0,0,0,0
180,Universal,07/2020,-1.0541666666666665,-1.631666666666666,0.0091408605724593,2.597655690124174e-05,0.0030112561979233,-0.0038676430322627,0.0005824268175645,0.0072448012897824,-0.0033963457156815,0.0071960982934704,0.0254678554858575,-0.0357158490805744,0,0,0,0,0,0,0,0,0,0,1
181,OTP,07/2020,-1.0541666666666665,-1.631666666666666,0.019425666185645,-0.0001927555712514,0.0004047246747705,-0.0019872715506722,-0.0001637132623014,-0.0045333382835702,0.0023308816856972,-0.0359959193659114,0.0001348153079663,0.0074155024244326,0,0,0,1,0,0,0,0,0,0,0
182,Raiffeisen,07/2020,-1.0541666666666665,-1.631666666666666,0.0101852880160019,0.0010229461796423,0.0010434287571047,-0.001940720194228,0.0009184221674715,-0.0017646839794679,0.0027214004939165,0.004916847898066,0.0085773685809042,0.0223136884940267,0,0,0,0,0,0,0,1,0,0,0
183,Privat_Bank,07/2020,-1.0541666666666665,-1.631666666666666,0.0086756373476811,0.000241876682279,0.0004848933745865,0.0089766947108662,0.0001005410601931,0.0167998041929379,-0.0036332861901123,-0.0125551210852078,-0.004209639697675,0.0082472202531036,0,0,0,0,0,0,1,0,0,0,0
184,Oschadbank,07/2020,-1.0541666666666665,-1.631666666666666,0.0179088775422435,-0.0004469476256558,-0.0002197275381596,-0.001382573223575,-0.0004188989936377,-0.0022277454542021,-0.001137147833475,-0.0139525799222388,-0.0047033572727448,0.0242256589528899,0,0,0,0,1,0,0,0,0,0,0
185,Kredobank,07/2020,-1.0541666666666665,-1.631666666666666,-0.0021169543202901,-0.0006129684021709,-0.0004389983435716,-0.0273293020586438,-0.000562289855399,-0.0055788965971859,-0.0056874552115226,-0.0284699901678217,0.0082973897820521,0.0484114024882167,0,0,1,0,0,0,0,0,0,0,0
186,Sense,07/2020,-1.0541666666666665,-1.631666666666666,0.0328051633356903,0.0006487285594421,-0.0002369595134395,-0.0275716945150018,-0.0005390335934428,-0.0046175318630484,-0.0006586981358683,-0.0130910223432761,-0.0479264853186474,-0.033795891417018,0,0,0,0,0,0,0,0,1,0,0
187,Pivdennyi,09/2020,-1.625,-1.1741666666666672,-0.0209539917640701,2.8308610754845896e-05,0.0004703194380506,-0.0026731345335335,-0.0003885634366944,-0.0092921238326145,0.0001296859771455,-0.0078617033271871,-0.0234946695579903,0.0630050076778019,0,0,0,0,0,1,0,0,0,0,0
188,FUIB,09/2020,-1.625,-1.1741666666666672,0.0156896041867634,0.0001009256773703,-0.0003029913379744,-0.0027286280960833,-0.0003027620643382,0.0001883464242303,-0.0001694655140638,0.0012510618977552,-0.0319709924831809,0.039090305185045,0,1,0,0,0,0,0,0,0,0,0
189,Ukrsibbank,09/2020,-1.625,-1.1741666666666672,-0.0028369123213673,-0.0003353173419682,-0.0001687005787795,-0.0040319736583999,-7.398280741380877e-05,-0.0045321107928576,0.0037725851713394,-0.0371286489460712,-0.0054179036305429,0.0563168874833124,0,0,0,0,0,0,0,0,0,1,0
190,Credit_Agricole,09/2020,-1.625,-1.1741666666666672,-0.0151319139307569,-0.0001229526246838,0.0003348017519902,-0.0068346351480493,-9.2018759827249e-05,-0.0030205974968499,-0.0042897820190328,0.0348954401282174,-0.0154561815497603,0.0392980495008039,1,0,0,0,0,0,0,0,0,0,0
191,Universal,09/2020,-1.625,-1.1741666666666672,-0.008483155824375,0.0003343865623652,0.0002736861657626,-0.0062324243166796,-0.0004493035704938,0.0110356023613557,0.0016825402700814,-0.0053393342216488,0.0167096074269558,-0.0561289028499238,0,0,0,0,0,0,0,0,0,0,1
192,OTP,09/2020,-1.625,-1.1741666666666672,0.0076538062328959,-0.0002392132059948,-0.0005847577240843,-0.0034017870790045,-0.0006427186719283,-0.0034856493371695,-0.0001815394067013,-0.0315338677536842,-0.0059169648372992,0.0565310210274745,0,0,0,1,0,0,0,0,0,0,0
193,Raiffeisen,09/2020,-1.625,-1.1741666666666672,0.0155222072374023,0.0008860325916201,0.0005965154611434,-0.0015984837884761,-0.0002208858144843,-0.0007993129353805,0.0021472518619668,0.0367715891645024,-0.01509664252887,0.0423087411452485,0,0,0,0,0,0,0,1,0,0,0
194,Privat_Bank,09/2020,-1.625,-1.1741666666666672,0.0081186413977463,-9.658679523671596e-05,-0.0001428331260319,-0.0012693941020917,-0.0004524823560636,-0.0204891672487833,-0.0014987976476303,-0.0314444401797942,0.0077426116552923,0.0408091009225763,0,0,0,0,0,0,1,0,0,0,0
195,Oschadbank,09/2020,-1.625,-1.1741666666666672,-0.0185593767472739,6.371823011717872e-05,0.000423936380862,0.0142193678822923,-0.0001367027920948,-0.0004089356541833,-0.0072698617486205,-0.0057379979595287,-0.0287349538278282,0.014516652842957,0,0,0,0,1,0,0,0,0,0,0
196,Kredobank,09/2020,-1.625,-1.1741666666666672,-0.0046151220209015,-0.0004748166345859,-0.0009004649926965,-0.021774311759041,-0.0003468752804788,-0.0034841182803134,-0.0117319572823485,-0.0068766480119429,0.0147436084537681,0.0487753247826745,0,0,1,0,0,0,0,0,0,0,0
197,Sense,09/2020,-1.625,-1.1741666666666672,0.046115523580493,-0.0001291029254361,-0.0010340117357088,-0.0520977175531796,-0.000227588377101,0.0040520206137257,-0.0009993007346556,0.0198639924060223,-0.0375078116398223,-0.0257532603604921,0,0,0,0,0,0,0,0,1,0,0
198,Pivdennyi,10/2020,-1.8749999999999996,-0.887083333333333,-0.0256132722704894,0.0003003106896501,-0.0004972694289656,-0.003013429881993,-0.0001735375244399,0.0015446970272807,-0.0016281557669497,-0.0103480261945675,0.00094052221202,0.0198618853255396,0,0,0,0,0,1,0,0,0,0,0
199,FUIB,10/2020,-1.8749999999999996,-0.887083333333333,0.0066412903913614,-5.428454993230405e-05,-0.0002959255532173,-0.0080118141111266,-9.767650492714056e-05,0.0007624505607873,0.0014590006052187,-0.0163694694769844,0.0006628760688107,0.055942325422464,0,1,0,0,0,0,0,0,0,0,0
200,Ukrsibbank,10/2020,-1.8749999999999996,-0.887083333333333,-0.0056781543620481,0.000358279528686,-0.0001620388346205,0.000196731772885,0.0001923481225784,-0.0002890045249094,0.0079848459237118,-0.0186572025874454,0.0097331956706166,0.046667969952665,0,0,0,0,0,0,0,0,0,1,0
201,Credit_Agricole,10/2020,-1.8749999999999996,-0.887083333333333,-0.0190796461620136,1.0708542489421338e-06,0.0003147750884515,0.0023483548117412,0.0002768869566912,-0.0030979674241428,-0.0031655188984955,0.0090397267887414,-0.0238042428282601,0.0362983678222441,1,0,0,0,0,0,0,0,0,0,0
202,Universal,10/2020,-1.8749999999999996,-0.887083333333333,-0.0021320978144352,0.0010214960202778,0.0006370995621899,-0.0056479829671414,-0.0001165770771141,0.0082018462461063,-0.0006451219135056,0.0035699425107284,-0.0036933898829334,-0.0265806853529646,0,0,0,0,0,0,0,0,0,0,1
203,OTP,10/2020,-1.8749999999999996,-0.887083333333333,0.0312793508079999,-0.0001102258240146,-0.0004495842326271,0.0004243987014959,-0.0003088451975349,0.0017008992679715,-0.0030431480578848,-0.0132925551504056,-0.0027895504854956,0.0298663675254218,0,0,0,1,0,0,0,0,0,0,0
204,Raiffeisen,10/2020,-1.8749999999999996,-0.887083333333333,0.0178274642256856,0.0004088506430533,-0.0006801730902645,0.0031401231286185,0.0001548736644456,0.0043251077000636,-0.0147089677855912,0.1068755341782722,-0.0078310129445656,-0.0139838599096471,0,0,0,0,0,0,0,1,0,0,0
205,Privat_Bank,10/2020,-1.8749999999999996,-0.887083333333333,0.0044271444757054,-4.01577674393333e-05,-3.4040408209007333e-05,-0.0013194996609621,-0.0001783734874109,-0.0145509557221442,-0.0081221778776244,-0.0274906324392081,-0.0303932062083168,0.0181557884765091,0,0,0,0,0,0,1,0,0,0,0
206,Oschadbank,10/2020,-1.8749999999999996,-0.887083333333333,-0.0190680747109891,-5.2509530936878726e-05,-0.0006213714231486,-0.0038310056832652,0.0001591413268016,0.0014997566742214,-0.0108387664334692,0.0216974144985703,-0.0264890954595897,-0.0198430705989238,0,0,0,0,1,0,0,0,0,0,0
207,Kredobank,10/2020,-1.8749999999999996,-0.887083333333333,-0.0004376237277511,-0.0005741124466063,0.0004579695144763,-0.0227456143497072,-0.0002818157623402,-0.0026044458775014,0.0026896205411711,-0.0016798699573464,-0.0017606141033042,0.0505101368357223,0,0,1,0,0,0,0,0,0,0,0
208,Sense,10/2020,-1.8749999999999996,-0.887083333333333,-0.0038115119091031,0.0001247727614589,-0.0017502281786891,-0.0468054209136402,0.0001227149478979,-0.0029195391925603,-0.0029940464188622,0.0066410167131069,-0.0371515873804378,-0.0006657134108962,0,0,0,0,0,0,0,0,1,0,0
209,Pivdennyi,11/2020,-1.3125,-0.6883333333333326,-0.0096344901773452,7.29282279373464e-05,-0.0001763431873187,-0.00700909082547,-0.0001199771843747,0.009054496098344,-0.0006665085051447,-0.0077309706048086,0.0131316088204132,-0.0099049215777355,0,0,0,0,0,1,0,0,0,0,0
210,FUIB,11/2020,-1.3125,-0.6883333333333326,0.0100227834240109,-0.0003195025391043,-0.0004835887250065,-0.0083352351771593,-0.0003486578049061,-0.0008694288785065,-0.00252907826689,0.0016684715327824,-0.0161242499051349,0.0721136875263681,0,1,0,0,0,0,0,0,0,0,0
211,Ukrsibbank,11/2020,-1.3125,-0.6883333333333326,-0.0040066139984127,0.0007374155124334,0.0004813495110833,0.0020287333121347,-1.9475397690666557e-06,0.0031712606848185,0.0089892195185636,0.0127000125988255,-0.0097448087578,0.0112365707821986,0,0,0,0,0,0,0,0,0,1,0
212,Credit_Agricole,11/2020,-1.3125,-0.6883333333333326,-0.0169016002700927,0.000297043976395,0.0004140413455302,0.0053928014086041,2.1431497340296257e-05,-0.0024162311332505,-0.0005729726704699,-0.0182067881335373,-0.0023870971639624,0.0225496134996738,1,0,0,0,0,0,0,0,0,0,0
213,Universal,11/2020,-1.3125,-0.6883333333333326,-0.0073067988573134,0.0004339990914131,0.0002929513943585,-0.0037238477110267,-6.832468918474164e-05,0.0087210659124901,0.0053978682523426,0.0007097253250058,-0.0070666644421324,-0.0365204403388048,0,0,0,0,0,0,0,0,0,0,1
214,OTP,11/2020,-1.3125,-0.6883333333333326,0.004419721600481,4.4773679710174985e-05,-4.343593263381705e-05,-0.0027954808090573,-9.55746285531368e-05,0.0045295591452269,-0.0016288567669683,0.0203666415509974,-0.0245650198357902,0.0140141165863312,0,0,0,1,0,0,0,0,0,0,0
215,Raiffeisen,11/2020,-1.3125,-0.6883333333333326,0.0053384443490675,0.0003963527723099,0.0015699493062439,0.0008571237741047,0.0001215401719064,0.0029475422756393,-0.0089434082906334,0.1147076837286709,-0.042492260089127,-0.0201743245388037,0,0,0,0,0,0,0,1,0,0,0
216,Privat_Bank,11/2020,-1.3125,-0.6883333333333326,-0.003104661230099,0.0004829844710494,-0.0004286847692475,-0.0038659973495932,-0.0002018926979616,-0.0055565374777394,0.0021194322245691,0.0106420253280438,-0.0474402386201354,-0.0363044349642223,0,0,0,0,0,0,1,0,0,0,0
217,Oschadbank,11/2020,-1.3125,-0.6883333333333326,0.0142015147056362,0.0006160660461326,0.0002023169331933,-0.0176969462078362,-3.729363197862469e-05,-0.0012876488687372,-0.0007076362009215,0.0083189990576421,-0.0347544548879402,-0.0070884798747172,0,0,0,0,1,0,0,0,0,0,0
218,Kredobank,11/2020,-1.3125,-0.6883333333333326,-0.0022465689739028,-3.3469823397303845e-05,-0.0010546446888986,-0.0119288942795476,-0.0004299804476325,-0.0061037745093771,0.0049673268356051,-0.0290069320054977,-0.0103706311446996,0.0703369805208602,0,0,1,0,0,0,0,0,0,0,0
219,Sense,11/2020,-1.3125,-0.6883333333333326,0.0033950769106473,-1.3265996077540046e-05,-0.0003617897019768,-0.0409315438495818,-5.7136666966454454e-05,-0.0021641390515834,-0.0006084976089627,0.0256902509893164,-0.0475127578168429,-0.0239596916804032,0,0,0,0,0,0,0,0,1,0,0
220,Pivdennyi,01/2021,0.2958333333333334,-0.6099999999999994,0.0010220407085207,-0.0004787213832522,-0.001580347025271,0.0037462505627516,8.705721413578742e-05,0.0123760026842432,-0.0028484448798579,-0.0167369549780054,0.0347237147479349,-0.0131381026056693,0,0,0,0,0,1,0,0,0,0,0
221,FUIB,01/2021,0.2958333333333334,-0.6099999999999994,-0.0203930367896036,-0.0001193336040676,-0.0004662967199333,-0.0067254383772369,-1.0215923863781534e-06,0.0028055090341835,0.0017897540291692,-0.0244900443011466,0.0121021827251611,0.0420914699464418,0,1,0,0,0,0,0,0,0,0,0
222,Ukrsibbank,01/2021,0.2958333333333334,-0.6099999999999994,-0.000647508147562,-0.0001835895950932,0.0003631062509736,0.0036288080823251,0.0004731262324549,0.0046038438290359,-0.0002376268845006,0.0100739455140218,0.0025317842128782,0.0021575135490543,0,0,0,0,0,0,0,0,0,1,0
223,Credit_Agricole,01/2021,0.2958333333333334,-0.6099999999999994,-0.0130367743860653,-0.0007706108708105,-0.0004846199211928,-0.0083291563615755,0.0002095640434553,-0.0059300553525988,-0.0017364487214009,-0.0695620706000565,0.0427493504867165,0.0527531318836516,1,0,0,0,0,0,0,0,0,0,0
224,Universal,01/2021,0.2958333333333334,-0.6099999999999994,-0.0082123666666173,-0.0007772792061258,-0.0010074365467801,-0.0032860278837366,0.0004787132022521,-0.0032239600548987,0.0025012377213616,0.0092051475258643,0.0281686069739973,-0.0010855522924835,0,0,0,0,0,0,0,0,0,0,1
225,OTP,01/2021,0.2958333333333334,-0.6099999999999994,-0.0139051613653737,-6.203849279557121e-05,-0.0001954262482499,-0.0024242585690805,0.0001727899924142,-0.0005636935309453,-0.0016277622666086,-0.0211077101633326,0.0010244272848392,0.0130560330429219,0,0,0,1,0,0,0,0,0,0,0
226,Raiffeisen,01/2021,0.2958333333333334,-0.6099999999999994,-0.0135144506062116,-0.0006060024859145,-0.0012363422527349,-0.0009930185703471,-0.0004390600491477,-0.0072887691100318,-0.008042346242216,-0.0935395607355328,0.0618792943559498,0.0760243986179851,0,0,0,0,0,0,0,1,0,0,0
227,Privat_Bank,01/2021,0.2958333333333334,-0.6099999999999994,-0.0005011335315269,-0.0006716662443073,-0.0008751318880292,-0.0053903322173426,-0.0003028344140693,-0.0082127633252535,-0.005242899194869,-0.0388078775237609,0.0311952060506788,0.0392709955111456,0,0,0,0,0,0,1,0,0,0,0
